"nom";"adresse";"latitude";"longitude";"id";"image"
"10 rue de Singrist";"10 rue de Singrist";"48.562962181922195";"7.699495553970337";"8532";"92817"
"3 rue Henri Sellier";"3 rue Henri Sellier";"48.5625532";"7.7011132";"8534";"81203"
"5 rue Henri Sellier";"5 rue Henri Sellier";"48.5624154";"7.7012463";"8535";"81203"
"7 rue Henri Sellier";"7 rue Henri Sellier";"48.5622911";"7.7013663";"8536";"81203"
"1 rue Henri Sellier";"1 rue Henri Sellier";"48.56270302003554";"7.701016366481781";"8537";"81203"
"241 route de Schirmeck";"241 route de Schirmeck";"48.5630188";"7.7017123";"8539";"92817"
"243 route de Schirmeck";"243 route de Schirmeck";"48.5629731";"7.7015378";"8540";"92817"
"245 route de Schirmeck";"245 route de Schirmeck";"48.5629256";"7.7013714";"8541";"92817"
"247 route de Schirmeck";"247 route de Schirmeck";"48.5628839";"7.7012075";"8542";"92817"
"2 rue Henri Sellier";"2 rue Henri Sellier";"48.56243675644025";"7.700836658477783";"8544";"92817"
"4 rue Henri Sellier";"4 rue Henri Sellier";"48.56229119841558";"7.700970768928528";"8545";"92817"
"1 rue de Thal";"1 rue de Thal";"48.56195392821208";"7.699586749076843";"8546";"81235"
"3 rue de Thal";"3 rue de Thal";"48.56158470351598";"7.699645757675171";"8547";"81235"
"5 rue de Thal";"5 rue de Thal";"48.56142849225628";"7.700101733207703";"8548";"81235"
"266 route de Schirmeck";"266 route de Schirmeck";"48.56258941440632";"7.699144184589386";"8549";"92817"
"40 Rue du Vieux Marché aux Vins";"40 Rue du Vieux Marché aux Vins";"48.5841613";"7.743229";"8550";"107221"
"265 route de Schirmeck";"265 route de Schirmeck";"48.5622468208857";"7.699195146560669";"8551";"81459"
"267 route de Schirmeck";"267 route de Schirmeck";"48.56220954373052";"7.699061036109924";"8552";"81459"
"271 route de Schirmeck";"271 route de Schirmeck";"48.56189357435949";"7.698599696159363";"8553";"92817"
"52 rue du Lazaret";"52 rue du Lazaret";"48.5640869";"7.7556896";"8554";"81478"
"11 rue de clairevivre";"11 rue de Clairvivre";"48.54924252760976";"7.766314744949341";"8555";"92817"
"39 rue du Jeu des enfants";"39 rue du Jeu des enfants";"48.5838617";"7.7431231";"8556";"92817"
"41 rue du Jeu des enfants";"41 rue du Jeu des enfants";"48.5838567";"7.7432626";"8557";"92817"
"43 rue du Jeu des enfants";"43 rue du Jeu des enfants";"48.58399885778905";"7.743317526983674";"8558";"92817"
"21 rue Aubry-et-Rau";"21 rue Aubry-et-Rau";"48.58753569915747";"7.783545255661011";"8559";"92817"
"23 rue Aubry-et-Rau";"23 rue Aubry-et-Rau";"48.587594248195174";"7.783582806587219";"8560";"92817"
"3 rue du Général Ducrot";"3 rue du Général Ducrot";"48.592299240000905";"7.761991024017334";"8561";"92817"
"5 rue du Général Ducrot";"5 rue du Général Ducrot";"48.5923950384505";"7.761883735656738";"8562";"92817"
"7 rue du Général Ducrot";"7 rue du Général Ducrot";"48.59259373095213";"7.761792540550232";"8563";"92817"
"9 rue du Général Ducrot";"9 rue du Général Ducrot";"48.59268952884337";"7.761894464492798";"8564";"92817"
"11 rue du Général Ducrot";"11 rue du Général Ducrot";"48.59255470212953";"7.762248516082764";"8565";"92817"
"13 rue du Général Ducrot";"13 rue du Général Ducrot";"48.59255115405326";"7.762436270713806";"8566";"92817"
"23 rue du Schnokeloch";"23 rue du Schnokeloch";"48.5768626733423";"7.713483273983002";"8568";"92817"
"4 rue Mélanie";"4 rue Mélanie";"48.6031883";"7.7837869";"8569";"102849"
"7 rue de l' Université";"7 a rue de l' Université";"48.583726317506155";"7.765569090843201";"8571";"92817"
"25 Avenue Christian Pfister";"25 Avenue Christian Pfister";"48.55476953876501";"7.753660082817078";"8572";"92817"
"13 rue du hohwald";"13 a rue du hohwald";"48.57590438621358";"7.7297937870025635";"8573";"81866"
"31 rue Joseph Guerber";"31 rue Joseph Guerber";"48.5632958";"7.7578481";"8574";"92817"
"2 Chemin Goeb";"2 Chemin Goeb";"48.59245180781642";"7.78306782245636";"8575";"92817"
"44 rue du Lazaret";"44 rue du Lazaret";"48.5635443";"7.7569516";"8576";"92817"
"14 Rue de l' Ancien Bac";"14 Rue de l' Ancien Bac";"48.54147208792669";"7.767854332923889";"8577";"81952"
"11 Rue de l' Ancien Bac";"11 Rue de l' Ancien Bac";"48.542839459282746";"7.767457365989685";"8578";"92817"
"6 Rue de l' Ancien Bac";"6 Rue de l' Ancien Bac";"48.5424835";"7.7669942";"8579";"92817"
"11 rue Antoine Becker";"11 rue Antoine Becker";"48.54370958545843";"7.774248719215393";"8580";"92817"
"9 Avenue Christian Pfister";"9 Avenue Christian Pfister";"48.556285677221084";"7.7547383308410645";"8581";"92817"
"10 rue Sainte Anne";"10 rue Sainte Anne";"48.5637109";"7.757151";"8582";"92817"
"44 rue du Lazaret";"44 a rue du Lazaret";"48.5635443";"7.7569516";"8584";"82039"
"4 rue de Barr";"4 rue de Barr";"48.5789145";"7.7332018";"8585";"82075"
"65 route des Romains";"65 route des Romains";"48.5792281451021";"7.714454233646393";"8586";"92817"
"53 route des Romains";"53 route des Romains";"48.5795274";"7.7160694";"8588";"92817"
"19 rue Schwendi";"19 rue Schwendi";"48.5905857";"7.7523346";"8589";"92817"
"2 rue Schertz";"2 rue Schertz";"48.55660700752219";"7.746262550354004";"8590";"90818"
"23 Rue des Grandes Arcades";"23 Rue des Grandes Arcades";"48.58337144665443";"7.747029662132263";"8591";"82254"
"27 Avenue Christian Pfister";"27 Avenue Christian Pfister";"48.55435765255408";"7.75334894657135";"8592";"92817"
"21 rue du Schnokeloch";"21 rue du Schnokeloch";"48.57698511983327";"7.713467180728912";"8593";"92817"
"2 avenue du Pont de l'Europe";"2 b avenue du Pont de l'Europe";"48.5720284618611";"7.793866395950317";"8594";"92817"
"5  Hafenstrasse";"5  Hafenstrasse";"48.578303619053656";"7.8047990798950195";"8597";"92817"
"13 rue du Schnokeloch";"13 rue du Schnokeloch";"48.57748377566806";"7.713426947593689";"8598";"92817"
"20 rue Théophile Schuler";"20 rue Théophile Schuler";"48.5953833";"7.7636192";"8599";"92817"
"12  Kinzigstrasse";"12  Kinzigstrasse";"48.5759078";"7.8100448";"8600";"92817"
"14  Kinzigstrasse";"14  Kinzigstrasse";"48.5758212";"7.8102761";"8601";"92817"
"48 rue du Lazaret";"48 rue du Lazaret";"48.5639536";"7.75599";"8602";"92817"
"38 rue du Jeu des enfants";"38 rue du Jeu des enfants";"48.583622";"7.7425706";"8604";"82607"
"46 rue du Lazaret";"46 rue du Lazaret";"48.5638148";"7.7562849";"8605";"92817"
"9 rue Schwilgué";"9 rue Schwilgué";"48.58852747521431";"7.761044204235077";"8606";"92817"
"11 rue Schwilgué";"11 rue Schwilgué";"48.58871731206121";"7.7611541748046875";"8607";"92817"
"6 rue des Echasses";"6 rue des Echasses";"48.5835884";"7.7509618";"8608";"92817"
"6 rue de Sarreguemines";"6 rue de Sarreguemines";"48.589955";"7.7469354";"8610";"82703"
"1 rue Loriot";"1 rue Loriot";"48.6332353";"7.7304528";"8611";"92817"
"8 Rue du Vieux Marché Aux Poissons";"8 Rue du Vieux Marché Aux Poissons";"48.58006747944286";"7.750285863876343";"8612";"92817"
"13 rue Louis Apffel";"13 rue Louis Apffel";"48.5893742";"7.753989";"8613";"92817"
"4 rue de Fouday";"4 rue de Fouday";"48.5745734017338";"7.7320146560668945";"8615";"92817"
"5 rue Sénèque";"5 rue Sénèque";"48.58328627727928";"7.702081203460693";"8616";"82994"
"7 rue Sénèque";"7 rue Sénèque";"48.583264984913065";"7.701871991157532";"8617";"82994"
"9 rue Sénèque";"9 rue Sénèque";"48.58323304634693";"7.701635956764221";"8618";"82994"
"11 rue Sénèque";"11 rue Sénèque";"48.58321175395828";"7.7013784646987915";"8619";"82994"
"4 rue Sénèque";"4 rue Sénèque";"48.58302899392017";"7.702735662460327";"8620";"92817"
"6 rue Sénèque";"6 rue Sénèque";"48.5831656204188";"7.702724933624268";"8621";"92817"
"8 rue Sénèque";"8 rue Sénèque";"48.58333595943222";"7.702692747116089";"8622";"92817"
"41 rue du Schnokeloch";"41 rue du Schnokeloch";"48.575407489440025";"7.713566422462463";"8623";"92817"
"13 rue Sainte Barbe";"13 rue Sainte Barbe";"48.5817437";"7.7456514";"8624";"92817"
"33 rue Aubry-et-Rau";"33 rue Aubry-et-Rau";"48.58842812106624";"7.784467935562134";"8625";"92817"
"14 rue Philippe Grass";"14 rue Philippe Grass";"48.58847247562075";"7.784368693828583";"8626";"92817"
"31 quai Rouget de Lisle";"31 quai Rouget de Lisle";"48.59229214381222";"7.767194509506226";"8627";"92817"
"6 rue de Lausanne";"6 rue de Lausanne";"48.576947853541334";"7.75759220123291";"8628";"92817"
"16 rue Massenet";"16 rue Massenet";"48.5879852";"7.772881";"8629";"92817"
"4 rue Emile Maechling";"4 rue Emile Maechling";"48.608406792970484";"7.778604626655579";"8630";"92817"
"60 rue du Marché gare";"60 rue du Marché gare";"48.598029087032444";"7.735759019851685";"8631";"92817"
"324 Avenue de Colmar";"324 Avenue de Colmar";"48.54966865981016";"7.740222215652466";"8632";NULL
"10 rue Emile Maechling";"10 rue Emile Maechling";"48.6085548";"7.7780028";"8633";"92817"
"6 rue de la Question";"6 rue de la Question";"48.5789121";"7.741421";"8634";"92817"
"9 boulevard Paul Deroulede";"9 boulevard Paul Déroulède";"48.592214085670996";"7.76734471321106";"8635";"92817"
"22 route de la Meinau";"22 route de la Meinau";"48.55298349068213";"7.747386395931244";"8636";"84308"
"12 rue Philippe Grass";"12 rue Philippe Grass";"48.588573603859516";"7.784154117107391";"8637";"92817"
"13 rue Schwilgué";"13 rue Schwilgué";"48.58893376068004";"7.761183679103851";"8638";"92817"
"22 rue Schwilgué";"22 rue Schwilgué";"48.589231819555856";"7.761693298816681";"8639";"92817"
"30 rue Charles Peguy";"30 rue Charles Peguy";"48.589066822895425";"7.697644829750061";"8641";"92817"
"8 rue Léon Boll";"8 rue Léon Boll";"48.5952091";"7.7636936";"8642";"92817"
"1 Rue Edmond Michelet";"1 Rue  Edmond Michelet";"48.572752558210524";"7.766711711883545";"8643";"92817"
"27 rue Schwilgué";"27 rue Schwilgué";"48.5901695";"7.7610135";"8644";NULL
"27 rue Erwin";"27 rue Erwin";"48.5896097";"7.7625622";"8645";"92817"
"20 Rue du Vieux Marché Aux Poissons";"20 Rue du Vieux Marché Aux Poissons";"48.58028219064028";"7.750073969364166";"8647";"92817"
"9 rue Daniel-Hirtz";"9 rue Daniel-Hirtz";"48.589890026678596";"7.770228087902069";"8648";"92817"
"61 Allée de la Robertsau";"61 Allée de la Robertsau";"48.5906395";"7.7680003";"8649";"92817"
"1 rue Schertz";"1 rue Schertz";"48.55624484504772";"7.7456724643707275";"8651";"92817"
"330 Avenue de Colmar";"330 Avenue de Colmar";"48.5485487";"7.740817";"8653";NULL
"332 Avenue de Colmar";"332 Avenue de Colmar";"48.548720510773784";"7.740345597267151";"8654";NULL
"8 rue Imlin";"8 rue Imlin";"48.55391735668951";"7.747300565242767";"8656";"84286"
"87 rue de Bischwiller";"87 rue de  Bischwiller";"48.6087115";"7.7501724";"8657";NULL
"4 rue de Plobsheim";"4 rue de Plobsheim";"48.5652559";"7.7654237";"8658";"84385"
"88 route des Romains";"88 route des Romains";"48.57933284084407";"7.713156044483185";"8659";"92817"
"5 rue des Francs Bourgeois";"5 rue des Francs Bourgeois";"48.5825118";"7.7460869";"8660";"84880"
"20 Rue de la Paix";"20 Rue de la Paix";"48.60869232267208";"7.686803340911865";"8661";"92817"
"18 Rue de la Paix";"18 Rue de la Paix";"48.608951248831694";"7.6871466636657715";"8662";"92817"
"20 rue de Sélestat";"20 rue de Sélestat";"48.5657275";"7.7621487";"8663";"85145"
"26 Rue Joseph Heitzmann";"26 Rue Joseph Heitzmann";"48.53920607692441";"7.771196365356445";"8664";"92817"
"5 rue Fischart";"5 rue Fischart";"48.585951300958385";"7.765188217163086";"8665";"87911"
"7 rue Fischart";"7 rue Fischart";"48.5860763";"7.7656697";"8666";"84592"
"2 rue de l' Hôpital militaire";"2 rue de l' Hôpital militaire";"48.5783482";"7.7592159";"8667";"79292"
"140 Avenue de Colmar";"140 a Avenue de Colmar";"48.56273142140298";"7.751235365867615";"8668";NULL
"3 rue du Vieux Seigle";"3 rue du Vieux Seigle";"48.5819205";"7.7464673";"8670";"84580"
"19 rue des Francs Bourgeois";"19 rue des Francs Bourgeois";"48.58164292359785";"7.746464559524497";"8671";"98634"
"93 rue de la Plaine des Bouchers";"93 rue de la Plaine des Bouchers";"48.55617383249379";"7.738162279129028";"8672";"92817"
"6 place Sainte Aurélie";"6 place Sainte Aurélie";"48.5813395";"7.7347902";"8673";"92817"
"19 Rue des Grandes Arcades";"19 Rue des Grandes Arcades";"48.58344419538207";"7.746953219175339";"8674";"92817"
"21 Rue des Grandes Arcades";"21 Rue des Grandes Arcades";"48.58341403128821";"7.746971994638443";"8675";"92817"
"13 Rue des Grandes Arcades";"13 Rue des Grandes Arcades";"48.583690830533094";"7.74685263633728";"8676";"92817"
"16 rue d' Obernai";"16 rue d' Obernai";"48.5783431";"7.7324817";"8677";"92817"
"4 rue du Marais Vert";"4 rue du Marais Vert";"48.58619614961378";"7.740919589996338";"8678";"92817"
"10 rue Saint Charles";"10 rue Saint Charles";"48.6050192";"7.7442305";"8679";"92817"
"5 route de Bischwiller";"5 route de Bischwiller";"48.599905781086";"7.742882966995239";"8680";"92817"
"87 route de Bischwiller";"87 route de Bischwiller";"48.6087115";"7.7501724";"8681";"88155"
"24 rue des Bouchers";"24 rue des Bouchers";"48.57833023712253";"7.750808894634247";"8682";"92817"
"11 Rue de la Brême";"11 Rue de la Brême";"48.598025539340604";"7.789177894592285";"8685";"92817"
"11 rue Wimpheling";"11 rue Wimpheling";"48.5855683";"7.7669491";"8690";"85733"
"46 Rue Principale";"46 b Rue Principale";"48.61415786569897";"7.694356441497803";"8691";"92817"
"3 Rue du Zinkenthal";"3 Rue du Zinkenthal";"48.6128739950638";"7.6873451471328735";"8692";"92817"
"8 Rue de Strasbourg";"8 Rue de Strasbourg";"48.615007259403704";"7.695169150829315";"8693";"101692"
"10 Rue de Strasbourg";"10 Rue de Strasbourg";"48.614817521339695";"7.695187926292419";"8696";"92817"
"7 rue Franz Liszt";"7 rue Franz Liszt";"48.58827642819549";"7.776381075382233";"8697";"92817"
"8 rue des Jardins";"8 rue des Jardins";"48.5771791";"7.7502374";"8698";"92817"
"10 rue des Jardins";"10 rue des Jardins";"48.5771791";"7.7502374";"8699";"92817"
"14 rue des Jardins";"14 rue des Jardins";"48.5771791";"7.7502374";"8700";"92817"
"20 Rue de Strasbourg";"20 Rue de Strasbourg";"48.61394329843129";"7.695721685886383";"8703";"92817"
"16 rue de Wasselonne";"16 rue de Wasselonne";"48.57941624238166";"7.73275226354599";"8704";"86052"
"18 rue de Wasselonne";"18 rue de Wasselonne";"48.57944640886135";"7.732475996017456";"8705";"86052"
"20 rue de Wasselonne";"20 rue de Wasselonne";"48.579473026328515";"7.732285559177399";"8706";"86052"
"22 rue de Wasselonne";"22 rue de Wasselonne";"48.57948722230526";"7.732148766517639";"8707";"86052"
"7 rue de Mutzig";"7 rue de Mutzig";"48.5800797";"7.7322225";"8708";"86052"
"9 rue de Mutzig";"9 rue de Mutzig";"48.5800351";"7.7321352";"8709";"86052"
"16 rue du Général Ducrot";"16 rue du Général Ducrot";"48.59241987505594";"7.763927578926086";"8711";"92817"
"16 rue du Poitou";"16 rue du Poitou";"48.548553606295584";"7.745811939239502";"8713";"92817"
"49 route des Romains";"49 route des Romains";"48.57957772156329";"7.716376036405563";"8714";"86200"
"9 Allée Colette Besson";"9 Allée Colette Besson";"48.573157195771586";"7.741509675979614";"8716";"86569"
"130 Avenue du Rhin";"130 Avenue du Rhin";"48.56957391105589";"7.777145504951477";"8718";"92817"
"126 Avenue du Rhin";"126 Avenue du Rhin";"48.56983658740641";"7.776590287685394";"8719";"92817"
"122 Avenue du Rhin";"122 Avenue du Rhin";"48.570154281980145";"7.775981426239014";"8720";"92817"
"124 Avenue du Rhin";"124 Avenue du Rhin";"48.57000519650693";"7.776281833648682";"8721";"92817"
"2 Clos des Vergers";"2 Clos des Vergers";"48.6166049320152";"7.695638537406921";"8722";"92817"
"4 Clos des Vergers";"4 Clos des Vergers";"48.61656858153564";"7.696067690849304";"8723";"86757"
"1 Clos des Vergers";"1 Clos des Vergers";"48.61697375491304";"7.6958611607551575";"8724";"92817"
"7 rue des Arquebusiers";"7 rue des Arquebusiers";"48.5908327";"7.7595962";"8725";"92817"
"8 rue des Arquebusiers";"8 rue des Arquebusiers";"48.5909044";"7.7596983";"8726";"92817"
"28 rue de la Mésange";"28 rue de la Mésange";"48.58433208638548";"7.7484985951065255";"8727";"92817"
"132 Avenue du Rhin";"132 Avenue du Rhin";"48.56945144661529";"7.777547836303711";"8728";"91947"
"11 Rue de Bucarest";"11 Rue de Bucarest";"48.56933075673152";"7.7767860889434814";"8729";"92817"
"20 rue de la Musau";"20 rue de la Musau";"48.561946827762576";"7.779747247695923";"8731";"86978"
"44 rue de la Canardière";"44 rue de la Canardière";"48.5489300283821";"7.74811863899231";"8732";"92817"
"12 Rue du Barrage";"12 Rue du Barrage";"48.60387";"7.751542";"8733";"92817"
"3 Clos des Vergers";"3 Clos des Vergers";"48.61686736396904";"7.69618034362793";"8734";"92817"
"7 rue de la Bischwiller";"7 a route de  Bischwiller";"48.60030665376522";"7.743328213691711";"8735";"92817"
"9 rue de la Bischwiller";"9 route de  Bischwiller";"48.60061174057498";"7.743719816207886";"8736";"92817"
"11 rue de la Bischwiller";"11 route de  Bischwiller";"48.5997452";"7.7430037";"8737";"92817"
"18 rue des Magasins";"18 rue des Magasins";"48.5903769";"7.7405058";"8738";"92817"
"7 Clos des Vergers";"7 Clos des Vergers";"48.61677161192774";"7.696698009967804";"8739";"92817"
"11 Clos des Vergers";"11 Clos des Vergers";"48.616638622680185";"7.697263956069946";"8740";"92817"
"37 Rue des Grandes Arcades";"37 Rue des Grandes Arcades";"48.582952695844675";"7.747140973806381";"8747";"92817"
"13 Clos des Vergers";"13 Clos des Vergers";"48.6164985402939";"7.697564363479614";"8748";"92817"
"35 rue de la Ziegelau";"35 rue de la Ziegelau";"48.565004";"7.7671254";"8749";"92817"
"14 Clos des Vergers";"14 Clos des Vergers";"48.61600026941526";"7.696622908115387";"8750";"92817"
"1 rue Henri Bergson";"1 rue Henri Bergson";"48.59028388236625";"7.710202932357788";"8751";"92817"
"5 Rue du Brassin";"5 Rue du Brassin";"48.59508086919521";"7.715728282928467";"8752";"92817"
"12 Clos des Vergers";"12 Clos des Vergers";"48.61615631206986";"7.696791887283325";"8753";"92817"
"2 Robert Rue Forrer";"2 Rue Robert Forrer";"48.575446531506174";"7.716618776321411";"8754";"92817"
"24 Clos des Vergers";"24 Clos des Vergers";"48.616030414056574";"7.697381973266602";"8755";"92817"
"1 rue des Bonnes Gens";"1 rue des Bonnes Gens";"48.5872087";"7.7427653";"8756";"88092"
"26 rue Principale";"26 rue Principale";"48.6059286";"7.7515118";"8757";"92817"
"15 rue Principale";"15 rue Principale";"48.6067438";"7.7522695";"8758";"92817"
"10 rue Principale";"10 rue Principale";"48.6071309";"7.7521726";"8759";"92817"
"3 Rue Madame de  Stael";"3 Rue Madame de  Stael";"48.591029006350475";"7.710084915161133";"8760";"92817"
"1 Rue Madame de  Stael";"1 Rue Madame de  Stael";"48.590674186775956";"7.7101922035217285";"8762";"92817"
"1 Avenue Cervantès";"1 Avenue Cervantès";"48.59289176823953";"7.697687745094299";"8763";"92817"
"1 rue de Nantes";"1 rue de Nantes";"48.57028916845808";"7.782043218612671";"8765";"92817"
"10 quai Finkwiller";"10 quai Finkwiller";"48.5787007";"7.7445186";"8766";"88829"
"47 Avenue du Rhin";"47 Avenue du Rhin";"48.571503130568";"7.785851955413818";"8767";"92817"
"83 rue Himmerich";"83 rue Himmerich";"48.601654697844644";"7.791388034820557";"8769";"92817"
"9 Rue du Brassin";"9 Rue du Brassin";"48.59472253015032";"7.715578079223633";"8770";"92817"
"2 Rue du Barrage";"2 Rue du Barrage";"48.60414316365559";"7.750972509384155";"8771";"92817"
"8 rue de la Division Leclerc";"8 rue de la Division Leclerc";"48.58025557359922";"7.746959924697876";"8776";"92817"
"51 Rue Stéphanie";"51 Rue Stéphanie";"48.5271157";"7.7701646";"8777";"92817"
"7 Rue Colette";"7 Rue Colette";"48.587179080826566";"7.698068618774414";"8778";"92817"
"4 Chemin de Bischheim";"4 a Chemin de Bischheim";"48.6152849";"7.6956687";"8779";NULL
"4 Rue Principale";"4 a Rue Principale";"48.6118711";"7.6871044";"8780";NULL
"4 Rue des Jardins";"4 a Rue des Jardins";"48.6144012";"7.6905831";"8781";NULL
"4 Rue de Strasbourg";"4 a Rue de Strasbourg";"48.61544525015562";"7.695300579071045";"8782";"92817"
"22 Rue de la Première Armée";"22 Rue de la Première Armée";"48.57706142691676";"7.75160551071167";"8783";"89001"
"12 Rue de Bucarest";"12 Rue de Bucarest";"48.5695011";"7.7760619";"8784";"43348"
"18 place du Château";"18 place du Château";"48.5813598";"7.7518879";"8785";NULL
"18 Place de la Cathédrale";"18 Place de la Cathédrale";"48.58199807297841";"7.749926447868347";"8786";"92817"
"6 Chemin de Bischheim";"6 Chemin de Bischheim";"48.61536190807855";"7.695496380329132";"8789";"92817"
"3 Rue Ernest Rickert";"3 Rue Ernest Rickert";"48.59391004904023";"7.716264724731445";"8790";"92817"
"7 rue du Sundgau";"7 a rue du Sundgau";"48.566163";"7.7539202";"8791";"89123"
"7 rue du Sundgau";"7 b rue du Sundgau";"48.566163";"7.7539202";"8792";"89123"
"8 Chemin de Bischheim";"8 Chemin de Bischheim";"48.615727193609146";"7.6970574259758";"8793";"89130"
"14 Rue de Milan";"14 a Rue de Milan";"48.57638708125999";"7.766765356063843";"8796";"92817"
"4 Boulevard Gambetta";"4 Boulevard Gambetta";"48.5920552";"7.7576631";"8798";"92817"
"49 Rue des Jésuites";"49 a Rue des Jésuites";"48.537288057313106";"7.764887809753418";"8799";"92817"
"43 rue Boecklin";"43 rue Boecklin";"48.5995900472672";"7.7785831689834595";"8801";"111470"
"1 Rue Hans Arp";"1 Rue Hans Arp";"48.61176565506868";"7.693959474563599";"8802";"92817"
"376 route de la Wantzenau";"376 a route de la Wantzenau";"48.62583887905756";"7.805571556091309";"8803";"92817"
"39 Avenue Christian Pfister";"39 a Avenue Christian Pfister";"48.55292845241381";"7.752399444580078";"8806";"92817"
"3 Rue Hans Arp";"3 Rue Hans Arp";"48.61188535696004";"7.694157958030701";"8807";"92817"
"56 route de  Bischwiller";"56 route de  Bischwiller";"48.6019639";"7.7454854";"8808";"92817"
"24 Place Kléber";"24 Place Kléber";"48.5833288619848";"7.744835615158081";"8809";"78601"
"58 Rue du Faubourg National";"58 Rue du Faubourg National";"48.5823877";"7.7351596";"8810";"92817"
"64 Rue du Faubourg National";"64 Rue du Faubourg National";"48.5823694";"7.7345258";"8812";"92817"
"26 Place Kléber";"26 Place Kléber";"48.58347081074409";"7.7447497844696045";"8815";"89753"
"22 rue d' Adelshoffen";"22 rue d' Adelshoffen";"48.607383483822304";"7.75860071182251";"8816";"92817"
"57 rue des Bouchers";"57 rue des Bouchers";"48.5773075";"7.7499696";"8817";NULL
"59 rue des Bouchers";"59 rue des Bouchers";"48.5773075";"7.7499696";"8818";NULL
"57  Grand Rue";"57  Grand Rue";"48.58198565211596";"7.742048799991608";"8819";"92817"
"59  Grand Rue";"59  Grand Rue";"48.58193774304656";"7.742164134979248";"8820";"92817"
"55 Avenue du Général de Gaulle";"55 Avenue du Général de Gaulle";"48.60232161161318";"7.738194465637207";"8821";NULL
"55 rue du Général de Gaulle";"55 rue du Général de Gaulle";"48.60231631740239";"7.738226652145386";"8822";"90363"
"57 rue du Général de Gaulle";"57 rue du Général de Gaulle";"48.6024677";"7.7382998";"8823";"92817"
"15 Rue des Gardes-Forestiers";"15 Rue des Gardes-Forestiers";"48.62175402328252";"7.786702215671539";"8824";"92817"
"20 rue de Verdun";"20 rue de Verdun";"48.5864254";"7.7717027";"8825";"92817"
"10 rue Trubner";"10 rue Trubner";"48.58903488799568";"7.772794961929321";"8826";"92817"
"11 rue Martin Bucer";"11 rue Martin Bucer";"48.5814494";"7.7340657";"8827";"92817"
"26 rue des Petites Fermes";"26 rue des Petites Fermes";"48.5805269";"7.7153072";"8828";"92817"
"66 boulevard Clémenceau";"66 boulevard Clémenceau";"48.5916509";"7.7524887";"8829";"92817"
"1 rue du Chevreuil";"1 rue du Chevreuil";"48.5891648";"7.7439831";"8830";"92817"
"13 place des Etudiants";"13 place des Etudiants";"48.5840535";"7.7483425";"8831";"92817"
"15 place des Etudiants";"15 place des Etudiants";"48.5840535";"7.7483425";"8832";"92817"
"173 Avenue de Colmar";"173 Avenue de Colmar";"48.5606495";"7.7513968";"8833";NULL
"2 rue des Hannetons";"2 rue des Hannetons";"48.5809535";"7.744051";"8834";"92817"
"173 Acenue Colmar";"173 Avenue de Colmar";"48.56061192554679";"7.751251459121704";"8835";"91019"
"141 Avenue Colmar";"141 Avenue de Colmar";"48.56191842595457";"7.7533650398254395";"8836";"89804"
"139 Avenue Colmar";"139 Avenue de Colmar";"48.56267816882594";"7.7529895305633545";"8837";"92817"
"140 Avenue Colmar";"140 Avenue de Colmar";"48.56311128815929";"7.752217054367065";"8838";"84712"
"154 Avenue Colmar";"154 Avenue de Colmar";"48.56018588550884";"7.749159336090088";"8840";"85818"
"201 Avenue Colmar";"201 Avenue de Colmar";"48.55782839910434";"7.748558521270752";"8841";"92817"
"203 Avenue Colmar";"203 Avenue de Colmar";"48.55768637834244";"7.748376131057739";"8842";"92817"
"213 Avenue Colmar";"213 Avenue de Colmar";"48.55663541231254";"7.747485637664795";"8843";"92817"
"207 Avenue Colmar";"207 Avenue de Colmar";"48.5573324";"7.7480367";"8844";"92817"
"223 Avenue Colmar";"223 Avenue de Colmar";"48.55608861729753";"7.746820449829102";"8845";"92817"
"225 Avenue Colmar";"225 Avenue de Colmar";"48.5558568";"7.7464463";"8846";"92817"
"247 Avenue Colmar";"247 Avenue de Colmar";"48.5546137";"7.7454175";"8847";"92817"
"271 Avenue Colmar";"271 Avenue de Colmar";"48.55299946952303";"7.744545936584473";"8848";"92817"
"273 Avenue Colmar";"273 Avenue de Colmar";"48.5527223";"7.7443599";"8849";"92817"
"269 Avenue Colmar";"269 a Avenue de Colmar";"48.55327643529655";"7.744739055633545";"8850";"92817"
"269 Avenue Colmar";"269 Avenue de Colmar";"48.5531761";"7.7446126";"8851";"92817"
"269 Avenue Colmar";"269 ter Avenue de Colmar";"48.5531761";"7.7446126";"8852";"92817"
"323 Avenue Colmar";"323 Avenue de Colmar";"48.54975388581961";"7.742325067520142";"8853";"92817"
"325 Avenue Colmar";"325 Avenue de Colmar";"48.54941298092054";"7.742089033126831";"8854";"92817"
"327 Avenue Colmar";"327 Avenue de Colmar";"48.54910758499819";"7.7420032024383545";"8855";"92817"
"200 Avenue Colmar";"200 Avenue de Colmar";"48.55806983348454";"7.747989892959595";"8856";"99792"
"228 Avenue Colmar";"228 Avenue de Colmar";"48.5551068";"7.7454111";"8857";"86880"
"234 Avenue Colmar";"234 Avenue de Colmar";"48.5549327";"7.7450035";"8858";"10069"
"280 Avenue Colmar";"280 Avenue de Colmar";"48.5515745";"7.7429847";"8859";"92817"
"290 Avenue Colmar";"290 Avenue de Colmar";"48.5508667";"7.7422401";"8860";"92817"
"324 Avenue Colmar";"324 Avenue de Colmar";"48.54956212709647";"7.7403295040130615";"8861";"84039"
